"TABSCHEMA","TABNAME","INDNAME","UNIQUERULE","INDEXTYPE"
MAXIMO  ,PLUSGSTDACTINGRP,PLUSGSTDACTIN_NDX1,U,REG 
MAXIMO  ,PLUSGSTDACTINGRP,SQL251206163822140,P,REG 
MAXIMO  ,PLUSGSTDACTREVIT,SQL251206163822270,P,REG 
MAXIMO  ,PLUSGSTDACTSTATUS,SQL251206163822380,P,REG 
MAXIMO  ,PLUSGSTRUCRCARESULT,SQL251206163822500,P,REG 
MAXIMO  ,PLUSGSTRUCRCAVALUE,SQL251206163822620,P,REG 
MAXIMO  ,PLUSGSTRUCTUREDRCA,SQL251206163822730,P,REG 
MAXIMO  ,PLUSGTRAINING,PLUSGTRAINING_NDX1,U,REG 
MAXIMO  ,PLUSGTRAINING,SQL251206163822860,P,REG 
MAXIMO  ,PLUSGTRAININGSTATUS,SQL251206163822980,P,REG 
MAXIMO  ,PLUSGTRAINMODULE,PLUSGTRAINMOD_NDX4,U,REG 
MAXIMO  ,PLUSGTRAINMODULE,SQL251206163823100,P,REG 
MAXIMO  ,PLUSGTRAINMODULEPRE,PLUSGTRAINMOD_NDX1,U,REG 
MAXIMO  ,PLUSGTRAINMODULEPRE,SQL251206163823220,P,REG 
MAXIMO  ,PLUSGTRAINSESSION,PLUSGTRAINSES_NDX1,U,REG 
MAXIMO  ,PLUSGTRAINSESSION,SQL251206163823340,P,REG 
MAXIMO  ,PLUSGTRAINSESSSTATUS,SQL251206163823460,P,REG 
MAXIMO  ,PLUSGTRAINTRAINEE,PLUSGTRAINTRA_NDX1,U,REG 
MAXIMO  ,PLUSGTRAINTRAINEE,SQL251206163823570,P,REG 
MAXIMO  ,PLUSGWOASSET,PLUSGWOASSET_NDX3,D,REG 
MAXIMO  ,PLUSGWOASSET,PLUSGWOASSET_NDX4,D,REG 
MAXIMO  ,PLUSGWOASSET,SQL251206163823690,P,REG 
MAXIMO  ,PLUSGWOPERTYPE,PLUSGWOPERTYP_NDX1,D,REG 
MAXIMO  ,PLUSGWOPERTYPE,SQL251206163823810,P,REG 
MAXIMO  ,PLUSGWOPERTYPEPTW,PLUSGWOPERTYP_NDX3,U,REG 
MAXIMO  ,PLUSGWOPERTYPEPTW,SQL251206163823940,P,REG 
MAXIMO  ,PLUSGWOREG,PLUSGWOREG_NDX2,U,REG 
MAXIMO  ,PLUSGWOREG,SQL251206163824060,P,REG 
MAXIMO  ,PLUSGWOREVACT,PLUSGWOREVACT_NDX1,D,REG 
MAXIMO  ,PLUSGWOREVACT,SQL251206163824190,P,REG 
MAXIMO  ,PLUSGWOREVITEM,SQL251206163824300,P,REG 
MAXIMO  ,PLUSGWOSTDACT,PLUSGWOSTDACT_NDX1,U,REG 
MAXIMO  ,PLUSGWOSTDACT,PLUSGWOSTDACT_NDX2,D,REG 
MAXIMO  ,PLUSGWOSTDACT,SQL251206163824430,P,REG 
MAXIMO  ,PLUSGWOSUPRISKASSESS,PLUSGWOSUPRIS_NDX1,U,REG 
MAXIMO  ,PLUSGWOSUPRISKASSESS,SQL251206163824550,P,REG 
MAXIMO  ,PLUSGWOTESTRES,PLUSGWOTESTRE_NDX1,U,REG 
MAXIMO  ,PLUSGWOTESTRES,SQL251206163824670,P,REG 
MAXIMO  ,PLUSGWPMATCERT,PLUSGWPMATCER_NDX1,U,REG 
MAXIMO  ,PLUSGWPMATCERT,SQL251206163824790,P,REG 
MAXIMO  ,PLUSG_AS_AUX1,PLUSG_AS_AUX1_NDX2,U,REG 
MAXIMO  ,PLUSG_AS_AUX1,SQL251206163824910,P,REG 
MAXIMO  ,PLUSG_AS_AUX2,PLUSG_AS_AUX2_NDX2,U,REG 
MAXIMO  ,PLUSG_AS_AUX2,SQL251206163825030,P,REG 
MAXIMO  ,PLUSG_AS_AUX3,PLUSG_AS_AUX3_NDX2,U,REG 
MAXIMO  ,PLUSG_AS_AUX3,SQL251206163825150,P,REG 
MAXIMO  ,PLUSG_AS_AUX4,PLUSG_AS_AUX4_NDX2,U,REG 
MAXIMO  ,PLUSG_AS_AUX4,SQL251206163825280,P,REG 
MAXIMO  ,PLUSG_AS_AUX5,PLUSG_AS_AUX5_NDX2,U,REG 
MAXIMO  ,PLUSG_AS_AUX5,SQL251206163825400,P,REG 
MAXIMO  ,PLUSG_AS_AUX6,PLUSG_AS_AUX6_NDX2,U,REG 
MAXIMO  ,PLUSG_AS_AUX6,SQL251206163825520,P,REG 
MAXIMO  ,PLUSG_FC_AUX1,PLUSG_FC_AUX1_NDX2,U,REG 
MAXIMO  ,PLUSG_FC_AUX1,SQL251206163825640,P,REG 
MAXIMO  ,PM,PM_NDX1,U,REG 
MAXIMO  ,PM,PM_NDX10,D,REG 
MAXIMO  ,PM,PM_NDX11,D,REG 
MAXIMO  ,PM,PM_NDX2,D,REG 
MAXIMO  ,PM,PM_NDX3,D,REG 
MAXIMO  ,PM,PM_NDX4,D,REG 
MAXIMO  ,PM,PM_NDX5,D,REG 
MAXIMO  ,PM,PM_NDX7,U,REG 
MAXIMO  ,PM,PM_NDX8,D,REG 
MAXIMO  ,PM,PM_NDX9,D,REG 
MAXIMO  ,PM,SQL251206163825790,P,REG 
MAXIMO  ,PMANCESTOR,PMANCESTOR_NDX1,U,REG 
MAXIMO  ,PMANCESTOR,PMANCESTOR_NDX2,D,REG 
MAXIMO  ,PMANCESTOR,PMANCESTOR_NDX3,D,REG 
MAXIMO  ,PMANCESTOR,SQL251206163825910,P,REG 
MAXIMO  ,PMFORECAST,PMFORECAST_NDX1,U,REG 
MAXIMO  ,PMFORECAST,PMFORECAST_NDX2,U,REG 
MAXIMO  ,PMFORECAST,PMFORECAST_NDX3,D,REG 
MAXIMO  ,PMFORECAST,PMFORECAST_NDX4,D,REG 
MAXIMO  ,PMFORECAST,PMFORECAST_NDX5,D,REG 
MAXIMO  ,PMFORECAST,PMFORECAST_NDX6,D,REG 
MAXIMO  ,PMFORECAST,SQL251206163826030,P,REG 
MAXIMO  ,PMFORECASTJP,PMFORECASTJP_NDX1,U,REG 
MAXIMO  ,PMFORECASTJP,PMFORECASTJP_NDX2,U,REG 
MAXIMO  ,PMFORECASTJP,PMFORECASTJP_NDX3,D,REG 
MAXIMO  ,PMFORECASTJP,SQL251206163826150,P,REG 
MAXIMO  ,PMFORECASTLABOR,PMFORECASTLAB_NDX1,D,REG 
MAXIMO  ,PMFORECASTLABOR,SQL251206163826270,P,REG 
MAXIMO  ,PMFORECASTMATERIAL,PMFORECASTMAT_NDX1,D,REG 
MAXIMO  ,PMFORECASTMATERIAL,SQL251206163826390,P,REG 
MAXIMO  ,PMFORECASTSERVICE,PMFORECASTSER_NDX1,D,REG 
MAXIMO  ,PMFORECASTSERVICE,SQL251206163826500,P,REG 
MAXIMO  ,PMFORECASTTOOL,PMFORECASTTOO_NDX1,D,REG 
MAXIMO  ,PMFORECASTTOOL,SQL251206163826610,P,REG 
MAXIMO  ,PMMETER,PMMETER_NDX1,U,REG 
MAXIMO  ,PMMETER,SQL251206163826740,P,REG 
MAXIMO  ,PMSEASONS,PMSEASONS_NDX1,U,REG 
MAXIMO  ,PMSEASONS,SQL251206163826850,P,REG 
MAXIMO  ,PMSEQUENCE,PMSEQUENCE_NDX1,U,REG 
MAXIMO  ,PMSEQUENCE,SQL251206163826980,P,REG 
MAXIMO  ,PO,PO_NDX1,U,REG 
MAXIMO  ,PO,PO_NDX2,D,REG 
MAXIMO  ,PO,PO_NDX3,D,REG 
MAXIMO  ,PO,PO_NDX4,U,REG 
MAXIMO  ,PO,PO_NDX5,D,REG 
MAXIMO  ,PO,PO_NDX6,D,REG 
MAXIMO  ,PO,PO_NDX7,D,REG 
MAXIMO  ,PO,PO_WC_NDX01,D,REG 
MAXIMO  ,PO,SQL251206163827130,P,REG 
MAXIMO  ,POCOST,POCOST_NDX1,U,REG 
MAXIMO  ,POCOST,POCOST_NDX3,D,REG 
MAXIMO  ,POCOST,POCOST_NDX4,U,REG 
MAXIMO  ,POCOST,SQL251206163827250,P,REG 
MAXIMO  ,POECOMSTATUS,POECOMSTATUS_NDX1,D,REG 
MAXIMO  ,POECOMSTATUS,POECOMSTATUS_NDX2,D,REG 
MAXIMO  ,POECOMSTATUS,SQL251206163827370,P,REG 
MAXIMO  ,POINTWO,POINTWO_NDX1,U,REG 
MAXIMO  ,POINTWO,POINTWO_NDX2,D,REG 
MAXIMO  ,POINTWO,SQL251206163827480,P,REG 
MAXIMO  ,POLINE,POLINE_NDX1,U,REG 
MAXIMO  ,POLINE,POLINE_NDX10,D,REG 
MAXIMO  ,POLINE,POLINE_NDX2,D,REG 
MAXIMO  ,POLINE,POLINE_NDX3,D,REG 
MAXIMO  ,POLINE,POLINE_NDX4,D,REG 
MAXIMO  ,POLINE,POLINE_NDX5,D,REG 
MAXIMO  ,POLINE,POLINE_NDX6,D,REG 
MAXIMO  ,POLINE,POLINE_NDX7,D,REG 
MAXIMO  ,POLINE,POLINE_NDX8,D,REG 
MAXIMO  ,POLINE,POLINE_NDX9,D,REG 
MAXIMO  ,POLINE,SQL251206163827640,P,REG 
MAXIMO  ,PORTLET,PORTLET_NDX1,U,REG 
MAXIMO  ,PORTLET,SQL251206163827760,P,REG 
MAXIMO  ,PORTLETDISPLAY,PORTLETDISPLA_NDX1,D,REG 
MAXIMO  ,PORTLETDISPLAY,SQL251206163827870,P,REG 
MAXIMO  ,POSTATUS,POSTATUS_NDX1,D,REG 
MAXIMO  ,POSTATUS,POSTATUS_NDX2,D,REG 
MAXIMO  ,POSTATUS,POSTATUS_NDX3,D,REG 
MAXIMO  ,POSTATUS,SQL251206163827990,P,REG 
MAXIMO  ,POTERM,POTERM_NDX1,D,REG 
MAXIMO  ,POTERM,POTERM_NDX2,D,REG 
MAXIMO  ,POTERM,POTERM_NDX3,D,REG 
MAXIMO  ,POTERM,SQL251206163828110,P,REG 
MAXIMO  ,PPCRAFTRATE,PPCRAFTRATE_NDX1,U,REG 
MAXIMO  ,PPCRAFTRATE,SQL251206163828230,P,REG 
MAXIMO  ,PPLABORRATE,PPLABORRATE_NDX2,U,REG 
MAXIMO  ,PPLABORRATE,SQL251206163828360,P,REG 
MAXIMO  ,PR,PR_NDX1,U,REG 
MAXIMO  ,PR,PR_NDX2,D,REG 
MAXIMO  ,PR,PR_NDX3,D,REG 
MAXIMO  ,PR,SQL251206163828490,P,REG 
MAXIMO  ,PRCOST,PRCOST_NDX1,U,REG 
MAXIMO  ,PRCOST,PRCOST_NDX2,D,REG 
MAXIMO  ,PRCOST,PRCOST_NDX4,U,REG 
MAXIMO  ,PRCOST,SQL251206163828610,P,REG 
MAXIMO  ,PRECAUTION,PRECAUTION_NDX1,U,REG 
MAXIMO  ,PRECAUTION,SQL251206163828740,P,REG 
MAXIMO  ,PREMIUMPAY,PREMIUMPAY_NDX1,U,REG 
MAXIMO  ,PREMIUMPAY,SQL251206163828870,P,REG 
MAXIMO  ,PRICALC,PRICALC_NDX1,U,REG 
MAXIMO  ,PRICALC,SQL251206163828990,P,REG 
MAXIMO  ,PRLINE,PRLINE_NDX1,U,REG 
MAXIMO  ,PRLINE,PRLINE_NDX10,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX11,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX2,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX3,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX4,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX5,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX6,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX7,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX8,D,REG 
MAXIMO  ,PRLINE,PRLINE_NDX9,D,REG 
MAXIMO  ,PRLINE,SQL251206163829150,P,REG 
MAXIMO  ,PROCOBJ,PROCOBJ_NDX1,U,REG 
MAXIMO  ,PROCOBJ,SQL251206163829280,P,REG 
MAXIMO  ,PROCRULE,PROCRULE_NDX1,U,REG 
MAXIMO  ,PROCRULE,SQL251206163829400,P,REG 
MAXIMO  ,PRODUCTUPDATE,SQL251206163829520,P,REG 
MAXIMO  ,PROPERTYASSOC,PROPERTYASSOC_NDX1,U,REG 
MAXIMO  ,PROPERTYASSOC,SQL251206163829740,P,REG 
MAXIMO  ,PROPERTYDEFAULT,PROPERTYDEFLT_NDX1,U,REG 
MAXIMO  ,PROPERTYDEFAULT,SQL251206163829860,P,REG 
MAXIMO  ,PRSTATUS,PRSTATUS_NDX1,D,REG 
MAXIMO  ,PRSTATUS,PRSTATUS_NDX2,D,REG 
MAXIMO  ,PRSTATUS,SQL251206163829980,P,REG 
MAXIMO  ,PRTERM,PRTERM_NDX1,D,REG 
MAXIMO  ,PRTERM,SQL251206163830100,P,REG 
MAXIMO  ,QUALCRAFTSKILL,QUALCRAFTSKIL_NDX2,U,REG 
MAXIMO  ,QUALCRAFTSKILL,SQL251206163830220,P,REG 
MAXIMO  ,QUALIFICATION,QUAL_NXD1,U,REG 
MAXIMO  ,QUALIFICATION,SQL251206163830340,P,REG 
MAXIMO  ,QUALSTATUS,QUALSTATUS_NDX2,U,REG 
MAXIMO  ,QUALSTATUS,SQL251206163830460,P,REG 
MAXIMO  ,QUERY,QUERY_NDX1,U,REG 
MAXIMO  ,QUERY,QUERY_NDX2,D,REG 
MAXIMO  ,QUERY,SQL251206163830650,P,REG 
MAXIMO  ,QUERYRECORDSTATE,QUERYRECORDST_NDX1,U,REG 
MAXIMO  ,QUERYRECORDSTATE,SQL251206163830770,P,REG 
MAXIMO  ,QUERYTEMPLATE,QUERYTEMPLATE_NDX1,U,REG 
MAXIMO  ,QUERYTEMPLATE,SQL251206163830890,P,REG 
MAXIMO  ,QUERYTEMPLATEATTR,QUERYTEMPLATE_NDX2,U,REG 
MAXIMO  ,QUERYTEMPLATEATTR,SQL251206163831030,P,REG 
MAXIMO  ,QUOTATIONLINE,QUOTATIONLINE_NDX1,U,REG 
MAXIMO  ,QUOTATIONLINE,SQL251206163831160,P,REG 
MAXIMO  ,RECONCOMPFILTER,RECONCOMPFLTR_NDX1,U,REG 
MAXIMO  ,RECONCOMPFILTER,SQL251206163831280,P,REG 
MAXIMO  ,RECONLINK,RECONLINK_NDX1,U,REG 
MAXIMO  ,RECONLINK,RECONLINK_NDX2,U,REG 
MAXIMO  ,RECONLINK,SQL251206163831400,P,REG 
MAXIMO  ,RECONMULTILINK,RECONMULTILIN_NDX1,D,REG 
MAXIMO  ,RECONMULTILINK,SQL251206163831520,P,REG 
MAXIMO  ,RECONRESULT,SQL251206163831650,P,REG 
MAXIMO  ,RECONRULE,RECONRULE_NDX1,U,REG 
MAXIMO  ,RECONRULE,SQL251206163831770,P,REG 
MAXIMO  ,RECONRULECLAUSE,RCNRULECLAUSE_NDX,U,REG 
MAXIMO  ,RECONRULECLAUSE,SQL251206163831920,P,REG 
MAXIMO  ,RECONTASK,RECONTASK_NDX1,U,REG 
MAXIMO  ,RECONTASK,SQL251206163832040,P,REG 
MAXIMO  ,RECONTASKCOMP,RECONTASKCOMP_NDX1,U,REG 
MAXIMO  ,RECONTASKCOMP,SQL251206163832150,P,REG 
MAXIMO  ,RECONTASKFILTER,RCONTSKFILTER_NDX1,U,REG 
MAXIMO  ,RECONTASKFILTER,SQL251206163832270,P,REG 
MAXIMO  ,RECONTASKFLTRVAL,SQL251206163832390,P,REG 
MAXIMO  ,RECONTASKLINK,RECONTASKLINK_NDX1,U,REG 
MAXIMO  ,RECONTASKLINK,RECONTASKLINK_NDX2,U,REG 
MAXIMO  ,RECONTASKLINK,SQL251206163832510,P,REG 
MAXIMO  ,RECORDTIMEZONE,RECORDTIMEZON_NDX1,U,REG 
MAXIMO  ,RECORDTIMEZONE,SQL251206163832640,P,REG 
MAXIMO  ,RELATEDAPPAUTH,RELATEDAPPAUT_NDX1,U,REG 
MAXIMO  ,RELATEDAPPAUTH,SQL251206163832760,P,REG 
MAXIMO  ,RELATEDRECORD,RELATEDRECORD_NDX1,U,REG 
MAXIMO  ,RELATEDRECORD,SQL251206163832890,P,REG 
MAXIMO  ,RELATEDSLA,RELATEDSLA_NDX2,U,REG 
MAXIMO  ,RELATEDSLA,SQL251206163833020,P,REG 
MAXIMO  ,RELATEDWORKCENTER,RELATEDWORKCE_NDX1,U,REG 
MAXIMO  ,RELATEDWORKCENTER,SQL251206163833140,P,REG 
MAXIMO  ,RELATION,RELATION_NDX1,U,REG 
MAXIMO  ,RELATION,SQL251206163833270,P,REG 
MAXIMO  ,RELATIONRULES,RELATIONRULES_NDX1,U,REG 
MAXIMO  ,RELATIONRULES,RELATIONRULES_NDX2,D,REG 
MAXIMO  ,RELATIONRULES,RELATIONRULES_NDX3,D,REG 
MAXIMO  ,RELATIONRULES,SQL251206163833390,P,REG 
MAXIMO  ,RELATIONRULESEXT,SQL251206163833510,P,REG 
MAXIMO  ,REORDERMUTEX,REORDERMUTEX_NDX1,U,REG 
MAXIMO  ,REORDERPAD,REORDERPAD_NDX,U,REG 
MAXIMO  ,REORDERPAD,REORDERPAD_NDX1,D,REG 
MAXIMO  ,REORDERPAD,REORDERPAD_NDX2,D,REG 
MAXIMO  ,REPFACAUTH,REPFACAUTH_NDX1,U,REG 
MAXIMO  ,REPFACAUTH,SQL251206163833800,P,REG 
MAXIMO  ,REPORT,REPORT_NDX1,U,REG 
MAXIMO  ,REPORT,SQL251206163833940,P,REG 
MAXIMO  ,REPORTADHOC,REPORTADHOC_NDX1,U,REG 
MAXIMO  ,REPORTADHOC,REPORTADHOC_NDX2,D,REG 
MAXIMO  ,REPORTADHOC,SQL251206163834070,P,REG 
MAXIMO  ,REPORTADHOCCALC,SQL251206163834200,P,REG 
MAXIMO  ,REPORTADHOCFIELD,REPORTADHOCFI_NDX1,U,REG 
MAXIMO  ,REPORTADHOCFIELD,SQL251206163834320,P,REG 
MAXIMO  ,REPORTADHOCSUM,REPORTADHOCSU_NDX1,U,REG 
MAXIMO  ,REPORTADHOCSUM,SQL251206163834450,P,REG 
MAXIMO  ,REPORTAPPAUTH,REPORTAPPAUTH_NDX1,U,REG 
MAXIMO  ,REPORTAPPAUTH,REPORTAPPAUTH_NDX2,D,REG 
MAXIMO  ,REPORTAPPAUTH,SQL251206163834570,P,REG 
MAXIMO  ,REPORTATTACHDOCS,REPORTATTACHD_NDX1,U,REG 
MAXIMO  ,REPORTATTACHDOCS,SQL251206163834700,P,REG 
MAXIMO  ,REPORTATTACHUNCPATH,SQL251206163834820,P,REG 
MAXIMO  ,REPORTAUTH,REPORTAUTH_NDX1,U,REG 
MAXIMO  ,REPORTAUTH,REPORTAUTH_NDX2,U,REG 
MAXIMO  ,REPORTAUTH,SQL251206163834950,P,REG 
MAXIMO  ,REPORTBROS,REPORTBROS_NDX1,U,REG 
MAXIMO  ,REPORTBROS,SQL251206163835150,P,REG 
MAXIMO  ,REPORTBROSDPURL,SQL251206163835260,P,REG 
MAXIMO  ,REPORTBROSPARAM,REPORTBROSPAR_NDX1,U,REG 
MAXIMO  ,REPORTBROSPARAM,SQL251206163835380,P,REG 
MAXIMO  ,REPORTDELIVERY,REPORTDELIVER_NDX1,U,REG 
MAXIMO  ,REPORTDELIVERY,SQL251206163835500,P,REG 
MAXIMO  ,REPORTDEPEND,REPORTDEPEND_NDX1,U,REG 
MAXIMO  ,REPORTDEPEND,SQL251206163835640,P,REG 
MAXIMO  ,REPORTDESIGN,REPORTDESIGN_NDX1,U,REG 
MAXIMO  ,REPORTDESIGN,SQL251206163835830,P,REG 
MAXIMO  ,REPORTDISPFMT,REPORTDISPFMT_NDX1,U,REG 
MAXIMO  ,REPORTDISPFMT,SQL251206163835960,P,REG 
MAXIMO  ,REPORTDS,REPORTDS_NDX1,U,REG 
MAXIMO  ,REPORTDS,SQL251206163836080,P,REG 
MAXIMO  ,REPORTDSPARAM,REPORTDSPARAM_NDX1,U,REG 
MAXIMO  ,REPORTDSPARAM,SQL251206163836200,P,REG 
MAXIMO  ,REPORTEMAILFILE,REPORTEMAILFI_NDX1,U,REG 
MAXIMO  ,REPORTEMAILFILE,SQL251206163836320,P,REG 
MAXIMO  ,REPORTEXPVALUE,REPORTEXPVALU_NDX1,U,REG 
MAXIMO  ,REPORTEXPVALUE,SQL251206163836430,P,REG 
MAXIMO  ,REPORTFILEEXPORT,REPORTFILEEXP_NDX1,U,REG 
MAXIMO  ,REPORTFILEEXPORT,SQL251206163836560,P,REG 
MAXIMO  ,REPORTHYPERLINKQUERYURL,REPORTHYPERLI_NDX1,U,REG 
MAXIMO  ,REPORTHYPERLINKQUERYURL,SQL251206163836760,P,REG 
MAXIMO  ,REPORTJOB,SQL251206163836880,P,REG 
MAXIMO  ,REPORTLABEL,REPORTLABEL_NDX1,U,REG 
MAXIMO  ,REPORTLABEL,SQL251206163837010,P,REG 
MAXIMO  ,REPORTLISTCFG,REPORTLISTCFG_NDX1,U,REG 
MAXIMO  ,REPORTLISTCFG,SQL251206163837130,P,REG 
MAXIMO  ,REPORTLOOKUP,REPORTLOOKUP_NDX1,D,REG 
MAXIMO  ,REPORTLOOKUP,REPORTLOOKUP_NDX2,U,REG 
MAXIMO  ,REPORTLOOKUP,SQL251206163837260,P,REG 
MAXIMO  ,REPORTOSAUTH,REPORTOSAUTH_NDX1,U,REG 
MAXIMO  ,REPORTOSAUTH,SQL251206163837380,P,REG 
MAXIMO  ,REPORTOUTPUT,REPORTOUTPUT_NDX1,U,REG 
MAXIMO  ,REPORTOUTPUT,REPORTOUTPUT_NDX2,D,REG 
MAXIMO  ,REPORTOUTPUT,SQL251206163837500,P,REG 
MAXIMO  ,REPORTOUTPUTAUTH,REPORTOUTPUTA_NDX1,U,REG 
MAXIMO  ,REPORTOUTPUTAUTH,REPORTOUTPUTA_NDX2,D,REG 
MAXIMO  ,REPORTOUTPUTAUTH,SQL251206163837620,P,REG 
MAXIMO  ,REPORTOUTPUTCNT,REPORTOUTPUTC_NDX1,U,REG 
MAXIMO  ,REPORTOUTPUTCNT,SQL251206163837800,P,REG 
MAXIMO  ,REPORTPARAM,REPORTPARAM_NDX1,U,REG 
MAXIMO  ,REPORTPARAM,SQL251206163837930,P,REG 
MAXIMO  ,REPORTPROCRESERVE,REPORTPROCRES_NDX1,U,REG 
MAXIMO  ,REPORTPROCRESERVE,SQL251206163838050,P,REG 
MAXIMO  ,REPORTPROCSCHED,REPORTPROCSCH_NDX1,U,REG 
MAXIMO  ,REPORTPROCSCHED,SQL251206163838170,P,REG 
MAXIMO  ,REPORTRUNLOCK,REPORTRUNLOCK_NDX1,U,REG 
MAXIMO  ,REPORTRUNLOCK,SQL251206163838290,P,REG 
MAXIMO  ,REPORTRUNPARAM,REPORTRUNPARAMNDX1,D,REG 
MAXIMO  ,REPORTRUNPARAM,SQL251206163838410,P,REG 
MAXIMO  ,REPORTRUNQUEUE,REPORTQUEUE_NDX2,D,REG 
MAXIMO  ,REPORTRUNQUEUE,REPORTRUNQUEU_NDX1,D,REG 
MAXIMO  ,REPORTRUNQUEUE,SQL251206163838530,P,REG 
MAXIMO  ,REPORTSCHED,APP_REPORTNAME,D,REG 
MAXIMO  ,REPORTSCHED,REPORTSCHEDINST,U,REG 
MAXIMO  ,REPORTSCHED,SQL251206163838640,P,REG 
MAXIMO  ,REPORTSECATTKEY,REPORTSECATTK_NDX1,U,REG 
MAXIMO  ,REPORTSECATTKEY,SQL251206163838830,P,REG 
MAXIMO  ,REPORTUSAGELOG,REPORTLOG_NDX1,D,REG 
MAXIMO  ,REPORTUSAGELOG,REPORTLOG_NDX3,D,REG 
MAXIMO  ,REPORTUSAGELOG,REPORTUSAGELO_NDX1,D,REG 
MAXIMO  ,REPORTUSAGELOG,REPORTUSAGELO_NDX2,D,REG 
MAXIMO  ,REPORTUSAGELOG,SQL251206163838950,P,REG 
MAXIMO  ,REPORTWHERE,REPORTWHERE_NDX1,U,REG 
MAXIMO  ,REPORTWHERE,SQL251206163839150,P,REG 
MAXIMO  ,REQUESTLOG,SQL251206163839340,P,REG 
MAXIMO  ,RESOURCEBYLEVEL,RESOURCEBYLEV_NDX1,U,REG 
MAXIMO  ,RESOURCEBYLEVEL,SQL251206163839470,P,REG 
MAXIMO  ,RESOURCELEVELS,RESOURCELEVEL_NDX1,U,REG 
MAXIMO  ,RESOURCELEVELS,SQL251206163839590,P,REG 
MAXIMO  ,RESTSYSACTION,RESTSYSACTION_NDX1,U,REG 
MAXIMO  ,RESTSYSACTION,SQL251206163839720,P,REG 
MAXIMO  ,RESULTSETCOLS,RESULTSETCOLS_NDX1,U,REG 
MAXIMO  ,RESULTSETCOLS,RESULTSETCOLS_NDX2,D,REG 
MAXIMO  ,RESULTSETCOLS,SQL251206163839840,P,REG 
MAXIMO  ,RFQ,RFQ_NDX1,U,REG 
MAXIMO  ,RFQ,SQL251206163840000,P,REG 
MAXIMO  ,RFQLINE,RFQLINE_NDX1,U,REG 
MAXIMO  ,RFQLINE,RFQLINE_NDX2,D,REG 
MAXIMO  ,RFQLINE,RFQLINE_NDX3,D,REG 
MAXIMO  ,RFQLINE,RFQLINE_NDX4,D,REG 
MAXIMO  ,RFQLINE,SQL251206163840140,P,REG 
MAXIMO  ,RFQSTATUS,RFQSTATUS_NDX1,U,REG 
MAXIMO  ,RFQSTATUS,SQL251206163840260,P,REG 
MAXIMO  ,RFQTERM,SQL251206163840380,P,REG 
MAXIMO  ,RFQVENDOR,RFQVENDOR_NDX1,U,REG 
MAXIMO  ,RFQVENDOR,SQL251206163840510,P,REG 
MAXIMO  ,RFQVENDORTERM,SQL251206163840630,P,REG 
MAXIMO  ,ROUTES,ROUTES_NDX1,U,REG 
MAXIMO  ,ROUTES,SQL251206163840760,P,REG 
MAXIMO  ,ROUTE_STOP,ROUTE_STOP_NDX1,U,REG 
MAXIMO  ,ROUTE_STOP,ROUTE_STOP_NDX2,D,REG 
MAXIMO  ,ROUTE_STOP,ROUTE_STOP_NDX3,D,REG 
MAXIMO  ,ROUTE_STOP,ROUTE_STOP_NDX4,D,REG 
MAXIMO  ,ROUTE_STOP,SQL251206163840890,P,REG 
MAXIMO  ,RSCONFIG,RSCONFIG_NDX,U,REG 
MAXIMO  ,RSCONFIG,RSCONFIG_NDX2,D,REG 
MAXIMO  ,RSCONFIG,SQL251206163841000,P,REG 
MAXIMO  ,SAFETYLEXICON,SAFETYLEXICON_NDX1,U,REG 
MAXIMO  ,SAFETYLEXICON,SAFETYLEXICON_NDX2,D,REG 
MAXIMO  ,SAFETYLEXICON,SAFETYLEXICON_NDX3,D,REG 
MAXIMO  ,SAFETYLEXICON,SAFETYLEXICON_NDX4,D,REG 
MAXIMO  ,SAFETYLEXICON,SAFETYLEXICON_NDX5,D,REG 
MAXIMO  ,SAFETYLEXICON,SQL251206163841120,P,REG 
MAXIMO  ,SAFETYPLAN,SAFETYPLAN_NDX1,U,REG 
MAXIMO  ,SAFETYPLAN,SQL251206163841240,P,REG 
MAXIMO  ,SAGEOHASH,SAGEOHASH_INDX,D,REG 
MAXIMO  ,SAGEOHASH,SAGEOHASH_QUERY,D,REG 
MAXIMO  ,SAGEOHASH,SQL251206163841360,P,REG 
MAXIMO  ,SCCONFIG,SCCONFIG_NDX1,U,REG 
MAXIMO  ,SCCONFIG,SCCONFIG_NDX2,D,REG 
MAXIMO  ,SCCONFIG,SCCONFIG_NDX3,D,REG 
MAXIMO  ,SCCONFIG,SQL251206163841490,P,REG 
MAXIMO  ,SCHEDULE,SCHEDULE_NDX1,U,REG 
MAXIMO  ,SCHEDULE,SCHEDULE_NDX2,U,REG 
MAXIMO  ,SCHEDULE,SCHEDULE_NDX5,D,REG 
MAXIMO  ,SCHEDULE,SQL251206163841620,P,REG 
MAXIMO  ,SCHEDULELINE,SCHEDULELINE_NDX1,D,REG 
